,x,quantile_0.15,quantile_0.35,quantile_0.5,quantile_0.65,quantile_0.85,rating_a,rating_b,rating_d,rating_e
23,3082.4486025821866,36.229071736874914,53.051101659311925,59.98860663312832,74.2967390866163,95.62711035600323,43.517687492178744,53.69825281060702,68.98335331950473,77.0023685828122
24,3171.5926519156815,35.86077034779879,52.31072960779385,59.13534552631761,73.11827524354472,93.81042734663906,42.89870411717712,52.93446393137547,68.00215345992324,75.90710850041295
25,3263.314736621748,35.49621307654549,51.58069006130436,58.29422096604895,71.95850370173015,92.0282569053555,42.28852498800305,52.18153897082848,67.03490991180117,74.82742709007502
26,3357.689413178709,35.135361860759886,50.86083882118023,57.46506032549002,70.8171279716975,90.27994337712107,41.687024875534505,51.43932340363526,66.08142416448068,73.76310276513863
27,3454.793394229428,34.77817902502526,50.151033701169894,56.64769343320433,69.69385626676406,88.56484356275888,41.094080331873464,50.70766490239015,65.14150053086404,72.7139170907307
28,3554.70561093735,34.42462727692959,49.45113449934872,55.84195253822583,68.58840142844525,86.88232648231516,40.50956966500995,49.98641330634947,64.21494610725152,71.67965473893412
29,3657.5072771458367,34.074669703172134,48.76100297042587,55.047672275631314,67.50048085304455,85.23177314292369,39.93337291384711,49.275420590613976,63.30157073375171,70.66010344459583
30,3763.2819553929926,33.72826976570931,48.08050279843825,54.2646896326019,66.42981641940733,83.61257631108073,39.36537182358113,48.57454083574913,62.40118695525419,69.65505396176287
31,3872.1156248356483,33.385391297939954,47.40949956982475,53.49284391496719,65.37613441782058,82.02414028924541,38.805449821431225,47.883630197837356,61.513609982957284,68.66430002073783
32,3984.0967511377025,33.0459985009292,46.747860746876874,52.73197671422563,64.33916548004021,80.46588069668402,38.253491992715226,47.20254687895667,60.63865765644347,67.68763828574565
33,4099.316358379601,32.71005593967078,46.09545564155943,51.98193187503358,63.318644510428896,78.93722425447858,37.709385057264996,46.53115109807879,59.7761504062937,66.72486831320211
34,4217.868103047426,32.3775285393875,45.452155389697225,51.24255546315742,62.31431061818557,77.4376085746194,37.1730173461779,45.869305062381734,58.925911217234194,65.77579251057655
35,4339.848350161769,32.048381581869094,44.81783292552117,50.51369573388086,61.3259070506501,75.96648195310411,36.64427877889843,45.21687293896999,58.08776559180676,64.84021609583901
36,4465.356251608244,31.722580701847367,44.19236295657026,49.795203100861634,60.35318112766569,74.52330316696703,36.12306084062587,44.57372082699681,57.261541514555816,63.917947057484184
37,4594.49382673328,31.400091883408244,43.575621938943385,49.08693010543184,59.395884176982634,73.10754127516556,35.60925656004367,43.93971673018368,56.44706941672557,63.00879611512476
38,4727.366045270736,31.080881456440352,42.967488052897124,48.388731386334186,58.45377147068682,71.71867542324817,35.10276048736523,43.31473052973002,55.644182141458515,62.11257668064444
39,4864.080912666767,30.764916093119542,42.36784117878331,47.70046364988928,57.526602162635946,70.356194651734,34.60346867269224,42.698633957608735,54.85271490948959,61.22910481990412
40,5004.749557872285,30.452162804429175,41.776562873322845,47.021985640586564,56.614139226888575,69.01959770813208,34.11127864468039,42.09130057024089,54.07250528532745,60.35819921499199
41,5149.486323674331,30.142588936715953,41.1935363462108,46.35315811209435,55.71614939710974,67.70839286253208,33.62608938950911,41.49260572254569,53.30339314391775,59.49968112701148
42,5298.408859639819,29.836162168280573,40.61864643704756,45.69384379868178,54.83240310693771,66.42209772669878,33.14780133015013,40.902426542359024,52.54522063778008,58.653374359398015
43,5451.6382177472315,29.532850506003186,40.05177959259242,45.04390738704712,53.96267443129665,65.1602390766027,32.67631630593078,40.320641905215886,51.79783216461215,57.81910522175738
44,5609.298950783986,29.23262228200295,39.49282384433392,44.40321548854712,53.10674102863965,63.9223526783222,32.21153755238833,39.74713240949172,51.06107433535526,56.99670249421889
45,5771.519213589393,28.93544615033182,38.94166878637406,43.77163661182103,52.264384084108606,62.707983117253406,31.753369681410494,39.181780351897046,50.33479594271342,56.18599739229502
46,5938.430867225552,28.641291083701777,38.39820555362049,43.14904113580454,51.435388253595406,61.51668363056488,31.301718661658896,38.62446970332113,49.61884793012109,55.38682353224177
47,6110.169586160896,28.350126370245295,37.862326800283505,42.53530128312682,50.61954160869023,60.348015942834664,30.85649179927041,38.07508608501865,48.913083361151315,54.5990168969106
48,6286.874968553472,28.061921610308882,37.33392667867257,41.930291093886574,49.81663558250302,59.20155010480986,30.417597718833456,37.53351674513545,48.217357389359655,53.822415802086915
49,6468.690649723565,27.77664671327906,36.81290081828946,41.33388639980076,49.02646491634478,58.07686433523006,29.984946344634647,36.999650535568136,47.53152722855688,53.05686086330703
50,6655.764418907925,27.4942718944408,36.29914630521259,40.74596479872114,48.24882760725403,56.97354486565523,29.558448882172247,36.473377889152715,46.8554521235044,52.302194963147095
51,6848.248339390563,27.21476767186773,35.79256166176953,40.16640562951341,47.48352485635596,55.89118578824131,29.1380177999327,35.9545907971779,46.18899332102679,51.55826321897759
52,7046.298872107721,26.93810486334396,35.293046826492606,39.59508994729318,46.73036101804039,54.82938890640826,28.723566811425982,35.443182787217815,45.53201404153462,50.82491295117576
53,7250.077002827425,26.66425458331731,34.800503134354784,39.031900499014824,45.98914354994603,53.78776358834444,28.315010857476963,34.93904890128061,44.884379450953084,50.10199365179114
54,7459.748373007065,26.393188239883493,34.314833297281346,38.476721699407186,45.25968296373833,52.765926623294796,27.9122660887684,34.44208567426748,44.24595663304948,49.38935695365616
55,7675.483414435407,26.124877531800877,33.83594138493309,37.92943960725149,44.54179277666743,51.76350208057856,27.51524984863214,33.952191112738106,43.61661456215422,48.68685659993611
56,7897.457487768431,25.859294445535575,33.36373280575818,37.38994190199692,43.83528946389491,50.7801211712853,27.123880656085333,33.46926467397826,42.9962240762701,47.99434841411251
57,8125.851025071566,25.59641125233673,32.8981142883081,36.85811786070856,43.13999241157669,49.815422112599,26.738078189107654,32.99320724536497,42.384657850563805,47.311690270393065
58,8360.849676484228,25.33620050534138,32.4389938628148,36.33385833534362,42.455723870690086,48.86904999469902,26.357763268156813,32.52392112402558,41.78179037123493,46.63874206454313
59,8602.644461125921,25.078635036708874,31.98628084302439,35.817055730350326,41.782308911593276,47.94065665019006,25.982857839918008,32.061309996785546,41.187497909756004,45.9753656851312
60,8851.431922366544,24.82368795478428,31.53988580828479,35.30760398058586,41.119575379305175,47.02990052601225,25.613284961284908,31.605278920401936,40.601658497479434,45.321424985184045
61,9107.41428758703,24.57133264129071,31.09972058588306,34.80539852954823,40.46735384949513,46.13644655778478,25.24896878356834,31.15573430207785,40.02415190060545,44.676785754244804
62,9370.799632560236,24.321542748550268,30.66569823362964,34.31033630791777,39.82547758517053,45.25996604653709,24.889834536929573,30.712583880254048,39.454859595506086,44.04131569082843
63,9641.802050585784,24.07429219673312,30.237733022685106,33.82231571240401,39.193782494051305,44.40013653778129,24.535808515035168,30.27573670567392,38.893664744400326,43.414884375269224
64,9920.641826516257,23.82955517113451,29.81574042062703,33.341236584893,38.57210708662047,43.55664170288201,24.186818059929763,29.845103122717408,38.34045217137475,42.79736324295401
65,10207.54561581614,23.587306119479596,29.399637074752857,32.86700019189175,37.96029243484044,42.729171222680215,23.842791547124424,29.420594751000902,37.79510833874594,42.18862555793669
66,10502.746628799132,23.34751974925563,28.98934079561606,32.399509204264874,37.35818213152371,41.91742067332792,23.5036583708969,29.00212446723863,37.25752132375867,41.588546386927774
67,10806.48482019365,23.110171025071207,28.584770540791975,31.93866767725918,36.76562225034833,41.12109141429138,23.169348929800844,28.589606387361908,36.72758079561548,40.99700257365371
68,11119.00708419053,22.87523516604236,28.185846398869927,31.48438103081278,36.18246130650727,40.33989047848203,22.839794612381397,28.182955848892995,36.205177992833285,40.41387271358129
69,11440.567455131444,22.642687643205274,27.79248957366925,31.036556030143945,35.608550217982234,39.57353046447506,22.514927783093704,27.782089393569372,35.69020570092169,39.8390371290012
70,11771.427314001154,22.412504176955377,27.40462236867517,30.59510076661648,35.04374226743178,38.82172943077527,22.194681768422036,27.38692475021558,35.182558230379286,39.272377844466455
71,12111.855600891622,22.184660734512292,27.022168171692208,30.15992463887672,34.48789306468356,38.084210792091504,21.87899084319596,26.99738081785817,34.68213139500239,38.71377856257961
72,12462.129033610527,21.95913352741061,26.645051439711374,29.730938334259267,33.9408605098218,37.360703217581914,21.56779021710145,26.613377649081208,34.18882249050266,38.16312464012479
73,12822.532332611847,21.7358990090163,26.273197683989004,29.308053810457018,33.402504756860246,36.65094053103201,21.26101602138372,26.23483643361837,33.70253027342871,37.620303064539044
74,13193.358452431401,21.514933872068248,25.90653345533349,28.8911842774519,32.872688177991286,35.95466161292953,20.958605295739215,25.86167948217842,33.22315494038757,37.08520243071839
75,13574.908819815562,21.29621504624476,25.544986329597613,28.48024417970281,32.351275328402195,35.27161030439918,20.660495975394134,25.49383021050089,32.75059810756189,36.5577129181539
76,13967.49357873664,21.079719695754935,25.188484893372937,28.075149178586507,31.838132911649158,34.601535312962476,20.366626878366507,25.131213123638208,32.28476279051789,36.03772626839254
77,14371.431842493968,20.86542521695435,24.836958729884383,27.675816135088755,31.333129745580905,33.94419012008824,20.076937692909766,24.77375380046184,31.825553384301315,35.52513576281929
78,14787.051953105745,20.653309235985198,24.490338405081225,27.28216309274128,30.836136728802703,33.299332890499024,19.791368965134673,24.421378878388456,31.372875643815885,35.01983620075468
79,15214.69174820253,20.443349606440236,24.148555453922498,26.894109260801677,30.347026807672236,32.666726383200825,19.50986208680748,24.07401603832359,30.926636664481197,34.52172387786429
80,15654.698835639287,20.235524407050505,23.81154236685346,26.51157499767236,29.865674943818895,32.04613786420266,19.23235928332147,23.731593989819242,30.486744863165487,34.030696564874965
81,16107.430876049071,20.029811939396648,23.479232576471112,26.134481794555384,29.391958082178572,31.437339020894456,18.958803601839666,23.394042456442662,30.05310995938967,33.54665348659398
82,16573.25587356813,19.826190725643453,23.15156044437579,25.762752259340076,28.92575511953516,30.840105878051773,18.689138899606373,23.061292161353503,29.625642956799023,33.069495301226844
83,17052.552474968834,19.624639506297402,22.828461248205958,25.396310100719326,28.466946873561202,30.254218715435744,18.42330983242463,22.733274813085654,29.20425612489789,32.59912407998874
84,17545.710277443533,19.42513723798697,22.50987116885427,25.03508011253219,28.015416052349494,29.679461986958835,18.161261843297805,22.40992309153169,28.78886298104459,32.13544328700647
85,18053.13014528934,19.22766309126564,22.195727277861792,24.678988158329048,27.57104722442805,29.115624241385934,17.902941151232692,22.091170634126495,28.379378272702283,31.678357759505957
86,18575.2245357514,19.032196448437094,21.885967524988455,24.327961156156327,27.1337267892508,28.56249804454233,17.648294740201823,21.776952022227437,27.975717959942248,31.227773688281733
87,19112.41783428966,18.838716901402638,21.580530725956592,23.981927063557734,26.703342948156013,28.019879902999197,17.397270348262882,21.46720276768838,27.577799198196235,30.783598598444236
88,19665.146699541474,18.647204249530397,21.279356550365833,23.64081486278852,26.27978567578561,27.487570189208842,17.149816456832667,21.161859299624357,27.185540321253733,30.34574133044062
89,20233.860418260392,18.457638497546235,20.982385509776424,23.304554546240507,25.86294669195779,26.965373068062583,16.90588228011391,20.86085895136492,26.798860824501592,29.914112021346046
90,20819.021270519723,18.26999985344616,20.689558945959156,22.973077102074036,25.45271943398579,26.453096424843466,16.665417754672234,20.56413994759271,26.417681348401644,29.48862208642065
91,21421.104905477856,18.084268726429833,20.400819019308912,22.646314500054565,25.048999029435745,25.950551794547962,16.428373529161558,20.271641391665202,26.041923662203583,29.06918420092913
92,22040.600728010708,17.900425724855193,20.116108697420188,22.324199677590467,24.651682269316417,25.45755429255016,16.194700954195465,19.983303253116592,25.671510647889306,28.65571228221865
93,22678.012296525383,17.718451654213784,19.835371743821867,22.00666652596954,24.260667581694502,24.973922546583257,15.964352072362708,19.69906635533752,25.306366284345682,28.24812147205181
94,23333.857732278528,17.538327515126785,19.558552706869392,21.693649876791472,23.875855005728326,24.49947863001344,15.737279608384897,19.41887236343022,24.946415631762704,27.84632811919111
95,24008.67014053231,17.3600345013613,19.28559690879188,21.385085488592914,23.49714616611333,24.034047996381105,15.513436959413873,19.142663772236073,24.5915848162531,27.450249762230676
96,24702.998043890162,17.183553997866834,19.016450434891897,21.080910033663102,23.12444424793288,23.577459415185675,15.292778185467343,18.870383894533724,24.241801014691077,27.059805112672585
97,25417.405828164385,17.00886757883176,18.751060122896334,20.781061085046783,22.757653971908177,23.129544908890505,15.07525800000037,18.601976849404892,23.896992439766475,26.674914038243596
98,26152.4742011382,16.83595700575958,18.489373552455586,20.48547710373229,22.396681570040528,22.690139691124553,14.860831760611196,18.33738755076587,23.557088325251783,26.295497546449567
99,26908.80066459529,16.664804225564666,18.231339034789496,20.19409742602159,22.041434761640087,22.259082106057875,14.649455459879057,18.07656169606196,23.22201891147846,25.921477768363406
